,model_name,variance_k,normality_k,boruta_flag,vif_k,score,chosen_columns
4460,model1_ensemble_rfxglr,0.0,15.0,1.0,10.0,0.7040104375752709, 10  64 105 128 204 338 442 453 472 493
4461,model2_ensemble_rflrsvc,0.0,15.0,1.0,10.0,0.6403010839020473, 10  64 105 128 204 338 442 453 472 493
4462,model3_ensemble_xglrsvc,0.0,15.0,1.0,10.0,0.7054957848253713, 10  64 105 128 204 338 442 453 472 493
4463,model4_ensemble_rfxgsvc,0.0,15.0,1.0,10.0,0.7245644319550382, 10  64 105 128 204 338 442 453 472 493
4464,model1_rf,0.0,25.0,1.0,10.0,0.6117984745082297, 10  64 105 128 204 336 338 442 472 481
4465,model2_rf,0.0,25.0,1.0,10.0,0.6621798474508229, 10  64 105 128 204 336 338 442 472 481
4466,model3_rf,0.0,25.0,1.0,10.0,0.6699678843837815, 10  64 105 128 204 336 338 442 472 481
4467,model1_xg,0.0,25.0,1.0,10.0,0.655114411882778, 10  64 105 128 204 336 338 442 472 481
4468,model2_xg,0.0,25.0,1.0,10.0,0.701240465676435, 10  64 105 128 204 336 338 442 472 481
4469,model3_xg,0.0,25.0,1.0,10.0,0.7243637093536732, 10  64 105 128 204 336 338 442 472 481
4470,model4_xg,0.0,25.0,1.0,10.0,0.6714532316338819, 10  64 105 128 204 336 338 442 472 481
4471,model5_xg,0.0,25.0,1.0,10.0,0.6704897631473303, 10  64 105 128 204 336 338 442 472 481
4472,model1_lr,0.0,25.0,1.0,10.0,0.5345604175030108, 10  64 105 128 204 336 338 442 472 481
4473,model2_lr,0.0,25.0,1.0,10.0,0.5345604175030108, 10  64 105 128 204 336 338 442 472 481
4474,model3_lr,0.0,25.0,1.0,10.0,0.5348012846246487, 10  64 105 128 204 336 338 442 472 481
4475,model1_svc,0.0,25.0,1.0,10.0,0.5404616619831393, 10  64 105 128 204 336 338 442 472 481
4476,model2_svc,0.0,25.0,1.0,10.0,0.5385748695303091, 10  64 105 128 204 336 338 442 472 481
4477,model3_svc,0.0,25.0,1.0,10.0,0.5385748695303091, 10  64 105 128 204 336 338 442 472 481
4478,model1_ensemble_rfxglr,0.0,25.0,1.0,10.0,0.6641067844239261, 10  64 105 128 204 336 338 442 472 481
4479,model2_ensemble_rflrsvc,0.0,25.0,1.0,10.0,0.6041710156563629, 10  64 105 128 204 336 338 442 472 481
4480,model3_ensemble_xglrsvc,0.0,25.0,1.0,10.0,0.6625010036130068, 10  64 105 128 204 336 338 442 472 481
4481,model4_ensemble_rfxgsvc,0.0,25.0,1.0,10.0,0.6763910076274589, 10  64 105 128 204 336 338 442 472 481
4482,model1_rf,0.0,35.0,1.0,10.0,0.6413705339221196, 10  64 105 128 204 336 338 472
4483,model2_rf,0.0,35.0,1.0,10.0,0.6394837414692894, 10  64 105 128 204 336 338 472
4484,model3_rf,0.0,35.0,1.0,10.0,0.654618225612204, 10  64 105 128 204 336 338 472
4485,model1_xg,0.0,35.0,1.0,10.0,0.6856097952629465, 10  64 105 128 204 336 338 472
4486,model2_xg,0.0,35.0,1.0,10.0,0.6978940184664792, 10  64 105 128 204 336 338 472
4487,model3_xg,0.0,35.0,1.0,10.0,0.7382794058611, 10  64 105 128 204 336 338 472
4488,model4_xg,0.0,35.0,1.0,10.0,0.6603187474909675, 10  64 105 128 204 336 338 472
4489,model5_xg,0.0,35.0,1.0,10.0,0.7180064231232437, 10  64 105 128 204 336 338 472
4490,model1_lr,0.0,35.0,1.0,10.0,0.5557824167001204, 10  64 105 128 204 336 338 472
4491,model2_lr,0.0,35.0,1.0,10.0,0.5579100762745886, 10  64 105 128 204 336 338 472
4492,model3_lr,0.0,35.0,1.0,10.0,0.5579100762745886, 10  64 105 128 204 336 338 472
4493,model1_svc,0.0,35.0,1.0,10.0,0.5541364913689282, 10  64 105 128 204 336 338 472
4494,model2_svc,0.0,35.0,1.0,10.0,0.5541364913689282, 10  64 105 128 204 336 338 472
4495,model3_svc,0.0,35.0,1.0,10.0,0.5541364913689282, 10  64 105 128 204 336 338 472
4496,model1_ensemble_rfxglr,0.0,35.0,1.0,10.0,0.6792268165395423, 10  64 105 128 204 336 338 472
4497,model2_ensemble_rflrsvc,0.0,35.0,1.0,10.0,0.6119446005620233, 10  64 105 128 204 336 338 472
4498,model3_ensemble_xglrsvc,0.0,35.0,1.0,10.0,0.6983757527097552, 10  64 105 128 204 336 338 472
4499,model4_ensemble_rfxgsvc,0.0,35.0,1.0,10.0,0.7002625451625852, 10  64 105 128 204 336 338 472
4500,model1_rf,0.0,50.0,1.0,10.0,0.6119044560417503, 10  64 105 128 204 336 338 481
4501,model2_rf,0.0,50.0,1.0,10.0,0.6109409875551988, 10  64 105 128 204 336 338 481
4502,model3_rf,0.0,50.0,1.0,10.0,0.6170830991569651, 10  64 105 128 204 336 338 481
4503,model1_xg,0.0,50.0,1.0,10.0,0.6470710558008832, 10  64 105 128 204 336 338 481
4504,model2_xg,0.0,50.0,1.0,10.0,0.6432974708952228, 10  64 105 128 204 336 338 481
4505,model3_xg,0.0,50.0,1.0,10.0,0.6532533119229225, 10  64 105 128 204 336 338 481
4506,model4_xg,0.0,50.0,1.0,10.0,0.6407282215977519, 10  64 105 128 204 336 338 481
4507,model5_xg,0.0,50.0,1.0,10.0,0.6229843436370934, 10  64 105 128 204 336 338 481
4508,model1_lr,0.0,50.0,1.0,10.0,0.5180064231232437, 10  64 105 128 204 336 338 481
4509,model2_lr,0.0,50.0,1.0,10.0,0.5180064231232437, 10  64 105 128 204 336 338 481
4510,model3_lr,0.0,50.0,1.0,10.0,0.5180064231232437, 10  64 105 128 204 336 338 481
4511,model1_svc,0.0,50.0,1.0,10.0,0.5161196306704134, 10  64 105 128 204 336 338 481
4512,model2_svc,0.0,50.0,1.0,10.0,0.5161196306704134, 10  64 105 128 204 336 338 481
4513,model3_svc,0.0,50.0,1.0,10.0,0.5161196306704134, 10  64 105 128 204 336 338 481
4514,model1_ensemble_rfxglr,0.0,50.0,1.0,10.0,0.6083717382577278, 10  64 105 128 204 336 338 481
4515,model2_ensemble_rflrsvc,0.0,50.0,1.0,10.0,0.5437390606182255, 10  64 105 128 204 336 338 481
4516,model3_ensemble_xglrsvc,0.0,50.0,1.0,10.0,0.6121854676836611, 10  64 105 128 204 336 338 481
4517,model4_ensemble_rfxgsvc,0.0,50.0,1.0,10.0,0.6102585307105579, 10  64 105 128 204 336 338 481
4518,model1_rf,0.0,100.0,1.0,10.0,0.560457647531112, 10 105 128 204
4519,model2_rf,0.0,100.0,1.0,10.0,0.5481332798073063, 10 105 128 204
4520,model3_rf,0.0,100.0,1.0,10.0,0.5509433962264151, 10 105 128 204
4521,model1_xg,0.0,100.0,1.0,10.0,0.5504616619831393, 10 105 128 204
4522,model2_xg,0.0,100.0,1.0,10.0,0.5407466880770775, 10 105 128 204
4523,model3_xg,0.0,100.0,1.0,10.0,0.5619831393014854, 10 105 128 204
4524,model4_xg,0.0,100.0,1.0,10.0,0.5423926134082697, 10 105 128 204
4525,model5_xg,0.0,100.0,1.0,10.0,0.5570453633079084, 10 105 128 204
4526,model1_lr,0.0,100.0,1.0,10.0,0.5315937374548374, 10 105 128 204
4527,model2_lr,0.0,100.0,1.0,10.0,0.5315937374548374, 10 105 128 204
4528,model3_lr,0.0,100.0,1.0,10.0,0.5297069450020072, 10 105 128 204
4529,model1_svc,0.0,100.0,1.0,10.0,0.5273384183059012, 10 105 128 204
4530,model2_svc,0.0,100.0,1.0,10.0,0.5273384183059012, 10 105 128 204
4531,model3_svc,0.0,100.0,1.0,10.0,0.5273384183059012, 10 105 128 204
4532,model1_ensemble_rfxglr,0.0,100.0,1.0,10.0,0.5521075873143315, 10 105 128 204
4533,model2_ensemble_rflrsvc,0.0,100.0,1.0,10.0,0.5436370935367323, 10 105 128 204
4534,model3_ensemble_xglrsvc,0.0,100.0,1.0,10.0,0.5355680449618627, 10 105 128 204
4535,model4_ensemble_rfxgsvc,0.0,100.0,1.0,10.0,0.5405459654757125, 10 105 128 204
4536,model1_rf,5.0,0.0,1.0,10.0,0.6669971898835809, 10  48  64 204 241 281 318 378 451 493
4537,model2_rf,5.0,0.0,1.0,10.0,0.7522240064231233, 10  48  64 204 241 281 318 378 451 493
4538,model3_rf,5.0,0.0,1.0,10.0,0.7909233239662786, 10  48  64 204 241 281 318 378 451 493
4539,model1_xg,5.0,0.0,1.0,10.0,0.7793617021276595, 10  48  64 204 241 281 318 378 451 493
4540,model2_xg,5.0,0.0,1.0,10.0,0.8199879566439181, 10  48  64 204 241 281 318 378 451 493
4541,model3_xg,5.0,0.0,1.0,10.0,0.8351224407868326, 10  48  64 204 241 281 318 378 451 493
4542,model4_xg,5.0,0.0,1.0,10.0,0.7649899638699318, 10  48  64 204 241 281 318 378 451 493
4543,model5_xg,5.0,0.0,1.0,10.0,0.8187836210357287, 10  48  64 204 241 281 318 378 451 493
4544,model1_lr,5.0,0.0,1.0,10.0,0.5659534323564833, 10  48  64 204 241 281 318 378 451 493
4545,model2_lr,5.0,0.0,1.0,10.0,0.5683219590525893, 10  48  64 204 241 281 318 378 451 493
4546,model3_lr,5.0,0.0,1.0,10.0,0.5702087515054195, 10  48  64 204 241 281 318 378 451 493
4547,model1_svc,5.0,0.0,1.0,10.0,0.5704496186270573, 10  48  64 204 241 281 318 378 451 493
4548,model2_svc,5.0,0.0,1.0,10.0,0.5742232035327177, 10  48  64 204 241 281 318 378 451 493
4549,model3_svc,5.0,0.0,1.0,10.0,0.5742232035327177, 10  48  64 204 241 281 318 378 451 493
4550,model1_ensemble_rfxglr,5.0,0.0,1.0,10.0,0.7843396226415095, 10  48  64 204 241 281 318 378 451 493
4551,model2_ensemble_rflrsvc,5.0,0.0,1.0,10.0,0.6358450421517463, 10  48  64 204 241 281 318 378 451 493
4552,model3_ensemble_xglrsvc,5.0,0.0,1.0,10.0,0.7879124849458049, 10  48  64 204 241 281 318 378 451 493
4553,model4_ensemble_rfxgsvc,5.0,0.0,1.0,10.0,0.8145684464070655, 10  48  64 204 241 281 318 378 451 493
4554,model1_rf,5.0,5.0,1.0,10.0,0.6954596547571257, 10  48  64 105 128 204 338 442 453 493
4555,model2_rf,5.0,5.0,1.0,10.0,0.7266519470092332, 10  48  64 105 128 204 338 442 453 493
4556,model3_rf,5.0,5.0,1.0,10.0,0.7568406262545162, 10  48  64 105 128 204 338 442 453 493
4557,model1_xg,5.0,5.0,1.0,10.0,0.7571216378964272, 10  48  64 105 128 204 338 442 453 493
4558,model2_xg,5.0,5.0,1.0,10.0,0.797065435568045, 10  48  64 105 128 204 338 442 453 493
4559,model3_xg,5.0,5.0,1.0,10.0,0.8091087916499398, 10  48  64 105 128 204 338 442 453 493
4560,model4_xg,5.0,5.0,1.0,10.0,0.7318707346447211, 10  48  64 105 128 204 338 442 453 493
4561,model5_xg,5.0,5.0,1.0,10.0,0.8246848655158571, 10  48  64 105 128 204 338 442 453 493
4562,model1_lr,5.0,5.0,1.0,10.0,0.5607747892412686, 10  48  64 105 128 204 338 442 453 493
4563,model2_lr,5.0,5.0,1.0,10.0,0.5567603372139702, 10  48  64 105 128 204 338 442 453 493
4564,model3_lr,5.0,5.0,1.0,10.0,0.5567603372139702, 10  48  64 105 128 204 338 442 453 493
4565,model1_svc,5.0,5.0,1.0,10.0,0.5626615816940987, 10  48  64 105 128 204 338 442 453 493
4566,model2_svc,5.0,5.0,1.0,10.0,0.5605339221196306, 10  48  64 105 128 204 338 442 453 493
4567,model3_svc,5.0,5.0,1.0,10.0,0.5584062625451626, 10  48  64 105 128 204 338 442 453 493
4568,model1_ensemble_rfxglr,5.0,5.0,1.0,10.0,0.7578442392613408, 10  48  64 105 128 204 338 442 453 493
4569,model2_ensemble_rflrsvc,5.0,5.0,1.0,10.0,0.6311079887595343, 10  48  64 105 128 204 338 442 453 493
4570,model3_ensemble_xglrsvc,5.0,5.0,1.0,10.0,0.7713327980730631, 10  48  64 105 128 204 338 442 453 493
4571,model4_ensemble_rfxgsvc,5.0,5.0,1.0,10.0,0.7793215576073866, 10  48  64 105 128 204 338 442 453 493
4572,model1_rf,5.0,15.0,1.0,10.0,0.671332798073063, 10  64 105 128 204 338 442 453 472 493
4573,model2_rf,5.0,15.0,1.0,10.0,0.6902810116419109, 10  64 105 128 204 338 442 453 472 493
4574,model3_rf,5.0,15.0,1.0,10.0,0.7089482135688479, 10  64 105 128 204 338 442 453 472 493
4575,model1_xg,5.0,15.0,1.0,10.0,0.6886350863107187, 10  64 105 128 204 338 442 453 472 493
4576,model2_xg,5.0,15.0,1.0,10.0,0.7368486551585709, 10  64 105 128 204 338 442 453 472 493
4577,model3_xg,5.0,15.0,1.0,10.0,0.7493737454837415, 10  64 105 128 204 338 442 453 472 493
4578,model4_xg,5.0,15.0,1.0,10.0,0.6811280610196708, 10  64 105 128 204 338 442 453 472 493
4579,model5_xg,5.0,15.0,1.0,10.0,0.7498554797270173, 10  64 105 128 204 338 442 453 472 493
4580,model1_lr,5.0,15.0,1.0,10.0,0.5525050180650342, 10  64 105 128 204 338 442 453 472 493
4581,model2_lr,5.0,15.0,1.0,10.0,0.5425893215576074, 10  64 105 128 204 338 442 453 472 493
4582,model3_lr,5.0,15.0,1.0,10.0,0.5423484544359695, 10  64 105 128 204 338 442 453 472 493
4583,model1_svc,5.0,15.0,1.0,10.0,0.5383340024086711, 10  64 105 128 204 338 442 453 472 493
4584,model2_svc,5.0,15.0,1.0,10.0,0.5383340024086711, 10  64 105 128 204 338 442 453 472 493
4585,model3_svc,5.0,15.0,1.0,10.0,0.5421075873143315, 10  64 105 128 204 338 442 453 472 493
4586,model1_ensemble_rfxglr,5.0,15.0,1.0,10.0,0.7040104375752709, 10  64 105 128 204 338 442 453 472 493
4587,model2_ensemble_rflrsvc,5.0,15.0,1.0,10.0,0.6403010839020473, 10  64 105 128 204 338 442 453 472 493
4588,model3_ensemble_xglrsvc,5.0,15.0,1.0,10.0,0.7054957848253713, 10  64 105 128 204 338 442 453 472 493
4589,model4_ensemble_rfxgsvc,5.0,15.0,1.0,10.0,0.7245644319550382, 10  64 105 128 204 338 442 453 472 493
4590,model1_rf,5.0,25.0,1.0,10.0,0.6492862304295464, 10  64 105 128 204 336 338 442 472
4591,model2_rf,5.0,25.0,1.0,10.0,0.652377358490566, 10  64 105 128 204 336 338 442 472
4592,model3_rf,5.0,25.0,1.0,10.0,0.6786318747490967, 10  64 105 128 204 336 338 442 472
4593,model1_xg,5.0,25.0,1.0,10.0,0.6814821356884785, 10  64 105 128 204 336 338 442 472
4594,model2_xg,5.0,25.0,1.0,10.0,0.7020361300682456, 10  64 105 128 204 336 338 442 472
4595,model3_xg,5.0,25.0,1.0,10.0,0.7251995182657567, 10  64 105 128 204 336 338 442 472
4596,model4_xg,5.0,25.0,1.0,10.0,0.6710847049377759, 10  64 105 128 204 336 338 442 472
4597,model5_xg,5.0,25.0,1.0,10.0,0.7022769971898836, 10  64 105 128 204 336 338 442 472
4598,model1_lr,5.0,25.0,1.0,10.0,0.5596836611802489, 10  64 105 128 204 336 338 442 472
4599,model2_lr,5.0,25.0,1.0,10.0,0.5554283420313126, 10  64 105 128 204 336 338 442 472
4600,model3_lr,5.0,25.0,1.0,10.0,0.5533006824568446, 10  64 105 128 204 336 338 442 472
4601,model1_svc,5.0,25.0,1.0,10.0,0.5551874749096748, 10  64 105 128 204 336 338 442 472
4602,model2_svc,5.0,25.0,1.0,10.0,0.5551874749096748, 10  64 105 128 204 336 338 442 472
4603,model3_svc,5.0,25.0,1.0,10.0,0.5533006824568446, 10  64 105 128 204 336 338 442 472
4604,model1_ensemble_rfxglr,5.0,25.0,1.0,10.0,0.6859381774387796, 10  64 105 128 204 336 338 442 472
4605,model2_ensemble_rflrsvc,5.0,25.0,1.0,10.0,0.6257615415495785, 10  64 105 128 204 336 338 442 472
4606,model3_ensemble_xglrsvc,5.0,25.0,1.0,10.0,0.680317944600562, 10  64 105 128 204 336 338 442 472
4607,model4_ensemble_rfxgsvc,5.0,25.0,1.0,10.0,0.6991858691288639, 10  64 105 128 204 336 338 442 472
4608,model1_rf,5.0,35.0,1.0,10.0,0.6221083902047371, 10  64 105 128 204 336 338 410 472
4609,model2_rf,5.0,35.0,1.0,10.0,0.6398522681653953, 10  64 105 128 204 336 338 410 472
4610,model3_rf,5.0,35.0,1.0,10.0,0.6604464070654356, 10  64 105 128 204 336 338 410 472
4611,model1_xg,5.0,35.0,1.0,10.0,0.6668293857888398, 10  64 105 128 204 336 338 410 472
4612,model2_xg,5.0,35.0,1.0,10.0,0.7154845443596949, 10  64 105 128 204 336 338 410 472
4613,model3_xg,5.0,35.0,1.0,10.0,0.7225901244480128, 10  64 105 128 204 336 338 410 472
4614,model4_xg,5.0,35.0,1.0,10.0,0.663979124849458, 10  64 105 128 204 336 338 410 472
4615,model5_xg,5.0,35.0,1.0,10.0,0.7039229225210759, 10  64 105 128 204 336 338 410 472
4616,model1_lr,5.0,35.0,1.0,10.0,0.5575560016057808, 10  64 105 128 204 336 338 410 472
4617,model2_lr,5.0,35.0,1.0,10.0,0.5556692091529506, 10  64 105 128 204 336 338 410 472
4618,model3_lr,5.0,35.0,1.0,10.0,0.5556692091529506, 10  64 105 128 204 336 338 410 472
4619,model1_svc,5.0,35.0,1.0,10.0,0.5556692091529506, 10  64 105 128 204 336 338 410 472
4620,model2_svc,5.0,35.0,1.0,10.0,0.5556692091529506, 10  64 105 128 204 336 338 410 472
4621,model3_svc,5.0,35.0,1.0,10.0,0.5556692091529506, 10  64 105 128 204 336 338 410 472
4622,model1_ensemble_rfxglr,5.0,35.0,1.0,10.0,0.6732123645122441, 10  64 105 128 204 336 338 410 472
4623,model2_ensemble_rflrsvc,5.0,35.0,1.0,10.0,0.6123131272581293, 10  64 105 128 204 336 338 410 472
4624,model3_ensemble_xglrsvc,5.0,35.0,1.0,10.0,0.6838908069048575, 10  64 105 128 204 336 338 410 472
4625,model4_ensemble_rfxgsvc,5.0,35.0,1.0,10.0,0.6791136089923725, 10  64 105 128 204 336 338 410 472
4626,model1_rf,5.0,50.0,1.0,10.0,0.5917045363307909, 10  64 105 128 204 336 338
4627,model2_rf,5.0,50.0,1.0,10.0,0.6301629867523083, 10  64 105 128 204 336 338
4628,model3_rf,5.0,50.0,1.0,10.0,0.6251850662384584, 10  64 105 128 204 336 338
4629,model1_xg,5.0,50.0,1.0,10.0,0.6672966680048174, 10  64 105 128 204 336 338
4630,model2_xg,5.0,50.0,1.0,10.0,0.6642055399437976, 10  64 105 128 204 336 338
4631,model3_xg,5.0,50.0,1.0,10.0,0.6739205138498594, 10  64 105 128 204 336 338
4632,model4_xg,5.0,50.0,1.0,10.0,0.647224407868326, 10  64 105 128 204 336 338
4633,model5_xg,5.0,50.0,1.0,10.0,0.6764897631473303, 10  64 105 128 204 336 338
4634,model1_lr,5.0,50.0,1.0,10.0,0.5457390606182255, 10  64 105 128 204 336 338
4635,model2_lr,5.0,50.0,1.0,10.0,0.5457390606182255, 10  64 105 128 204 336 338
4636,model3_lr,5.0,50.0,1.0,10.0,0.5457390606182255, 10  64 105 128 204 336 338
4637,model1_svc,5.0,50.0,1.0,10.0,0.5457390606182255, 10  64 105 128 204 336 338
4638,model2_svc,5.0,50.0,1.0,10.0,0.5457390606182255, 10  64 105 128 204 336 338
4639,model3_svc,5.0,50.0,1.0,10.0,0.5457390606182255, 10  64 105 128 204 336 338
4640,model1_ensemble_rfxglr,5.0,50.0,1.0,10.0,0.647224407868326, 10  64 105 128 204 336 338
4641,model2_ensemble_rflrsvc,5.0,50.0,1.0,10.0,0.5915439582496989, 10  64 105 128 204 336 338
4642,model3_ensemble_xglrsvc,5.0,50.0,1.0,10.0,0.6366262545162585, 10  64 105 128 204 336 338
4643,model4_ensemble_rfxgsvc,5.0,50.0,1.0,10.0,0.6453376154154957, 10  64 105 128 204 336 338
4644,model1_rf,5.0,100.0,1.0,10.0,0.5599429947812123, 10 105 128 204 298 481
4645,model2_rf,5.0,100.0,1.0,10.0,0.5627932557205941, 10 105 128 204 298 481
4646,model3_rf,5.0,100.0,1.0,10.0,0.5545234845443596, 10 105 128 204 298 481
4647,model1_xg,5.0,100.0,1.0,10.0,0.5214845443596949, 10 105 128 204 298 481
4648,model2_xg,5.0,100.0,1.0,10.0,0.5597824167001204, 10 105 128 204 298 481
4649,model3_xg,5.0,100.0,1.0,10.0,0.5888069048574869, 10 105 128 204 298 481
4650,model4_xg,5.0,100.0,1.0,10.0,0.5526768366118024, 10 105 128 204 298 481
4651,model5_xg,5.0,100.0,1.0,10.0,0.5680120433560819, 10 105 128 204 298 481
4652,model1_lr,5.0,100.0,1.0,10.0,0.4891682055399438, 10 105 128 204 298 481
4653,model2_lr,5.0,100.0,1.0,10.0,0.4891682055399438, 10 105 128 204 298 481
4654,model3_lr,5.0,100.0,1.0,10.0,0.4891682055399438, 10 105 128 204 298 481
4655,model1_svc,5.0,100.0,1.0,10.0,0.49342352468887996, 10 105 128 204 298 481
4656,model2_svc,5.0,100.0,1.0,10.0,0.49342352468887996, 10 105 128 204 298 481
4657,model3_svc,5.0,100.0,1.0,10.0,0.49531031714171014, 10 105 128 204 298 481
4658,model1_ensemble_rfxglr,5.0,100.0,1.0,10.0,0.5503083099156965, 10 105 128 204 298 481
4659,model2_ensemble_rflrsvc,5.0,100.0,1.0,10.0,0.5247763950220794, 10 105 128 204 298 481
4660,model3_ensemble_xglrsvc,5.0,100.0,1.0,10.0,0.5763219590525893, 10 105 128 204 298 481
4661,model4_ensemble_rfxgsvc,5.0,100.0,1.0,10.0,0.5552862304295463, 10 105 128 204 298 481
4662,model1_rf,15.0,0.0,1.0,10.0,0.6669971898835809, 10  48  64 204 241 281 318 378 451 493
4663,model2_rf,15.0,0.0,1.0,10.0,0.7522240064231233, 10  48  64 204 241 281 318 378 451 493
4664,model3_rf,15.0,0.0,1.0,10.0,0.7909233239662786, 10  48  64 204 241 281 318 378 451 493
4665,model1_xg,15.0,0.0,1.0,10.0,0.7793617021276595, 10  48  64 204 241 281 318 378 451 493
4666,model2_xg,15.0,0.0,1.0,10.0,0.8199879566439181, 10  48  64 204 241 281 318 378 451 493
4667,model3_xg,15.0,0.0,1.0,10.0,0.8351224407868326, 10  48  64 204 241 281 318 378 451 493
4668,model4_xg,15.0,0.0,1.0,10.0,0.7649899638699318, 10  48  64 204 241 281 318 378 451 493
4669,model5_xg,15.0,0.0,1.0,10.0,0.8187836210357287, 10  48  64 204 241 281 318 378 451 493
4670,model1_lr,15.0,0.0,1.0,10.0,0.5659534323564833, 10  48  64 204 241 281 318 378 451 493
4671,model2_lr,15.0,0.0,1.0,10.0,0.5683219590525893, 10  48  64 204 241 281 318 378 451 493
4672,model3_lr,15.0,0.0,1.0,10.0,0.5702087515054195, 10  48  64 204 241 281 318 378 451 493
4673,model1_svc,15.0,0.0,1.0,10.0,0.5704496186270573, 10  48  64 204 241 281 318 378 451 493
4674,model2_svc,15.0,0.0,1.0,10.0,0.5742232035327177, 10  48  64 204 241 281 318 378 451 493
4675,model3_svc,15.0,0.0,1.0,10.0,0.5742232035327177, 10  48  64 204 241 281 318 378 451 493
4676,model1_ensemble_rfxglr,15.0,0.0,1.0,10.0,0.7843396226415095, 10  48  64 204 241 281 318 378 451 493
4677,model2_ensemble_rflrsvc,15.0,0.0,1.0,10.0,0.6358450421517463, 10  48  64 204 241 281 318 378 451 493
4678,model3_ensemble_xglrsvc,15.0,0.0,1.0,10.0,0.7879124849458049, 10  48  64 204 241 281 318 378 451 493
4679,model4_ensemble_rfxgsvc,15.0,0.0,1.0,10.0,0.8145684464070655, 10  48  64 204 241 281 318 378 451 493
4680,model1_rf,15.0,5.0,1.0,10.0,0.6954596547571257, 10  48  64 105 128 204 338 442 453 493
4681,model2_rf,15.0,5.0,1.0,10.0,0.7266519470092332, 10  48  64 105 128 204 338 442 453 493
4682,model3_rf,15.0,5.0,1.0,10.0,0.7568406262545162, 10  48  64 105 128 204 338 442 453 493
4683,model1_xg,15.0,5.0,1.0,10.0,0.7571216378964272, 10  48  64 105 128 204 338 442 453 493
4684,model2_xg,15.0,5.0,1.0,10.0,0.797065435568045, 10  48  64 105 128 204 338 442 453 493
4685,model3_xg,15.0,5.0,1.0,10.0,0.8091087916499398, 10  48  64 105 128 204 338 442 453 493
4686,model4_xg,15.0,5.0,1.0,10.0,0.7318707346447211, 10  48  64 105 128 204 338 442 453 493
4687,model5_xg,15.0,5.0,1.0,10.0,0.8246848655158571, 10  48  64 105 128 204 338 442 453 493
4688,model1_lr,15.0,5.0,1.0,10.0,0.5607747892412686, 10  48  64 105 128 204 338 442 453 493
4689,model2_lr,15.0,5.0,1.0,10.0,0.5567603372139702, 10  48  64 105 128 204 338 442 453 493
4690,model3_lr,15.0,5.0,1.0,10.0,0.5567603372139702, 10  48  64 105 128 204 338 442 453 493
4691,model1_svc,15.0,5.0,1.0,10.0,0.5626615816940987, 10  48  64 105 128 204 338 442 453 493
4692,model2_svc,15.0,5.0,1.0,10.0,0.5605339221196306, 10  48  64 105 128 204 338 442 453 493
4693,model3_svc,15.0,5.0,1.0,10.0,0.5584062625451626, 10  48  64 105 128 204 338 442 453 493
4694,model1_ensemble_rfxglr,15.0,5.0,1.0,10.0,0.7578442392613408, 10  48  64 105 128 204 338 442 453 493
4695,model2_ensemble_rflrsvc,15.0,5.0,1.0,10.0,0.6311079887595343, 10  48  64 105 128 204 338 442 453 493
4696,model3_ensemble_xglrsvc,15.0,5.0,1.0,10.0,0.7713327980730631, 10  48  64 105 128 204 338 442 453 493
4697,model4_ensemble_rfxgsvc,15.0,5.0,1.0,10.0,0.7793215576073866, 10  48  64 105 128 204 338 442 453 493
4698,model1_rf,15.0,15.0,1.0,10.0,0.6291409072661581, 10  64 105 128 204 338 453 472 481 493
4699,model2_rf,15.0,15.0,1.0,10.0,0.6767924528301887, 10  64 105 128 204 338 453 472 481 493
4700,model3_rf,15.0,15.0,1.0,10.0,0.6952187876354878, 10  64 105 128 204 338 453 472 481 493
4701,model1_xg,15.0,15.0,1.0,10.0,0.6862665596146127, 10  64 105 128 204 338 453 472 481 493
4702,model2_xg,15.0,15.0,1.0,10.0,0.7073022882376556, 10  64 105 128 204 338 453 472 481 493
4703,model3_xg,15.0,15.0,1.0,10.0,0.7304656764351667, 10  64 105 128 204 338 453 472 481 493
